dataset,record_id,reason_code,action,detail
calls,CALL0024568,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068965,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0072922,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032186,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039572,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068478,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049430,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003896,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0067020,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054690,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0058710,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071601,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062710,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063131,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013080,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036655,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085361,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083268,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0027417,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015718,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074036,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054413,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060483,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049289,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015071,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0014264,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031379,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029474,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013693,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026689,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035972,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0058479,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020804,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015883,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055871,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013210,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060949,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063898,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047912,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003384,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0016120,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0078964,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060775,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069165,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068264,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069750,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0088686,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003091,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050785,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0005355,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007157,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022147,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017039,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084479,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063537,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081402,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055933,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015132,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083147,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006660,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039858,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0058668,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043379,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0030773,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000201,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0040132,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043067,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021936,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0072023,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0005030,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009638,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069882,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055392,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046974,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062497,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036694,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035558,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015021,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062055,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070496,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045608,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039353,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041357,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057287,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022876,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086474,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077836,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053939,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038158,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029131,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046706,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068557,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048225,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0088505,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081576,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023944,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080411,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031482,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0018715,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0002896,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086555,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077110,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071612,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062477,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063472,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001424,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043612,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057155,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0072451,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081150,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021962,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047949,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062547,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048414,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068368,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084515,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036632,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044664,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075993,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034059,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0027067,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006489,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057138,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010203,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045509,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042582,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009471,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008896,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029270,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050108,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038333,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063245,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070841,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083319,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000935,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015256,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063399,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034906,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042923,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065119,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055678,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082367,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084993,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0014035,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055660,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073836,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079022,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004328,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026049,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0064807,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065366,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009577,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057719,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026645,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079209,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086482,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075147,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071124,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050534,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038254,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008880,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083788,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004928,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004571,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0052293,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037511,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085385,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050424,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060890,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045824,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009223,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0052058,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071019,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055161,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007275,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062077,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063792,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0016515,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065991,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065727,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041732,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0005545,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046988,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017146,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0076641,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020852,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023750,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057398,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015406,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084250,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0059828,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075023,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015382,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073974,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082874,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020508,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073540,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084494,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053003,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079477,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035648,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023490,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082253,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070682,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074548,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068030,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024173,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080341,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033577,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010747,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034977,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033821,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036772,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039227,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009998,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060096,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0025216,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048930,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039099,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083809,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029562,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039451,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062090,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020150,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084952,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082578,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061264,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017054,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0027582,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086768,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085501,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029218,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085461,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017360,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032459,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081855,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0014153,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020386,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048672,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070672,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034958,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061983,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046682,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029501,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033971,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038554,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086795,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003707,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000803,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000285,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049346,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013260,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020812,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012088,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041919,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026829,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037704,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054331,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083476,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068517,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0016685,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045770,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007739,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029171,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0028707,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010111,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032097,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043350,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070211,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036868,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021099,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055097,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011561,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087502,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017433,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077143,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0025279,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079302,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049620,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033260,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087176,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055790,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0076516,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085843,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061515,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054347,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074137,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039723,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020060,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008830,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055627,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049024,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038384,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070402,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010102,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0019932,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070247,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075946,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050172,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043564,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086891,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0028785,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024197,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020416,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012969,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046131,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042208,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087621,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050340,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022498,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0027187,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057970,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039807,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075227,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003293,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069693,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039653,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0051969,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049531,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070235,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041143,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0052582,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082427,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048855,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033244,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008997,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039963,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024126,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042652,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084662,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010142,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077246,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029488,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075838,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071688,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035995,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0067562,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0049118,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046666,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0066936,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039322,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
