call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,source_row_number,exact_duplicate_flag,call_id_rows,call_accounts,call_times,call_agents,call_statuses,call_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,event_timezone_present_flag,event_at_utc
CALL0054992,ACC0014278,2026-03-09 17:03:39,AGT0000470,CMP0000093,OUTBOUND,VND0000003,ANSWERED,575,Asia/Dubai,54992,False,1,1,1,1,1,0,account_master,BRW0000180,1,0,BRW0008958,1,2026-03-09 13:03:39
CALL0054993,ACC0002828,2026-05-12 06:31:44,AGT0000669,CMP0000033,OUTBOUND,VND0000005,VOICEMAIL,318,Asia/Dubai,54993,False,1,1,1,1,1,0,account_master,BRW0011256,1,0,BRW0004198,1,2026-05-12 02:31:44
CALL0054994,ACC0029212,2026-06-17 23:41:21,AGT0000475,CMP0000005,OUTBOUND,VND0000012,BUSY,523,Asia/Dubai,54994,False,1,1,1,1,1,0,account_master,BRW0002388,1,0,BRW0010047,1,2026-06-17 19:41:21
CALL0054995,ACC0022656,2026-07-08 12:38:04,AGT0000122,CMP0000068,OUTBOUND,VND0000010,FAILED,320,Asia/Dubai,54995,False,1,1,1,1,1,0,account_master,BRW0007000,1,0,BRW0010583,1,2026-07-08 08:38:04
CALL0054996,ACC0001843,2026-04-25 11:01:19,AGT0000031,CMP0000006,OUTBOUND,VND0000008,FAILED,468,UTC,54996,False,1,1,1,1,1,0,account_master,BRW0004067,1,0,BRW0007903,1,2026-04-25 11:01:19
CALL0054997,ACC0027153,2026-03-06 00:22:32,AGT0000032,CMP0000003,OUTBOUND,VND0000010,NO_ANSWER,524,UTC,54997,False,1,1,1,1,1,0,account_master,BRW0000631,1,0,BRW0007737,1,2026-03-06 00:22:32
CALL0054998,ACC0008585,2026-03-22 12:56:28,AGT0000868,CMP0000058,OUTBOUND,VND0000009,BUSY,896,Asia/Kolkata,54998,False,1,1,1,1,1,0,account_master,BRW0007476,1,0,BRW0011074,1,2026-03-22 07:26:28
CALL0054999,ACC0019563,2026-02-03 23:41:28,AGT0000416,CMP0000098,OUTBOUND,VND0000015,ANSWERED,855,Asia/Kolkata,54999,False,1,1,1,1,1,0,account_master,BRW0006330,1,0,BRW0002911,1,2026-02-03 18:11:28
CALL0055000,ACC0022801,2026-05-31 15:42:07,AGT0000116,CMP0000002,OUTBOUND,VND0000012,FAILED,338,Asia/Kolkata,55000,False,1,1,1,1,1,0,account_master,BRW0000849,1,0,BRW0005173,1,2026-05-31 10:12:07
CALL0055001,ACC0000006,2026-02-08 05:11:36,AGT0000195,CMP0000083,OUTBOUND,VND0000008,FAILED,299,Asia/Dubai,55001,False,1,1,1,1,1,0,raw_event_borrower,BRW0005181,0,1,BRW0005181,1,2026-02-08 01:11:36
CALL0055002,ACC0021605,2026-03-12 23:02:07,AGT0000479,CMP0000094,OUTBOUND,VND0000009,NO_ANSWER,148,Asia/Dubai,55002,False,1,1,1,1,1,0,account_master,BRW0001783,1,0,BRW0004622,1,2026-03-12 19:02:07
CALL0055003,ACC0019379,2026-04-30 11:18:57,AGT0000527,CMP0000115,OUTBOUND,VND0000006,ANSWERED,405,Asia/Dubai,55003,False,1,1,1,1,1,0,account_master,BRW0008846,1,0,BRW0007203,1,2026-04-30 07:18:57
CALL0055004,ACC0017336,2026-06-20 10:41:39,AGT0000698,CMP0000075,OUTBOUND,VND0000011,FAILED,669,UTC,55004,False,1,1,1,1,1,0,account_master,BRW0001599,1,0,BRW0010276,1,2026-06-20 10:41:39
CALL0055005,ACC0018358,2026-06-18 11:26:02,AGT0000964,CMP0000097,INBOUND,VND0000014,FAILED,784,Asia/Dubai,55005,False,1,1,1,1,1,0,account_master,BRW0011923,1,0,BRW0005406,1,2026-06-18 07:26:02
CALL0055006,ACC0001701,2026-02-21 07:13:02,AGT0000827,CMP0000115,OUTBOUND,VND0000010,ANSWERED,553,UTC,55006,False,1,1,1,1,1,0,account_master,BRW0000481,1,0,BRW0005964,1,2026-02-21 07:13:02
CALL0055007,ACC0009703,2026-07-18 13:40:33,AGT0000345,CMP0000031,OUTBOUND,VND0000014,NO_ANSWER,210,UTC,55007,False,1,1,1,1,1,0,account_master,BRW0011711,1,0,BRW0004494,1,2026-07-18 13:40:33
CALL0055008,ACC0018509,2026-07-21 18:16:58,,CMP0000058,OUTBOUND,VND0000003,FAILED,670,UTC,55008,False,1,1,1,0,1,0,account_master,BRW0009290,1,0,BRW0008256,1,2026-07-21 18:16:58
CALL0055009,ACC0015684,2026-04-09 12:36:37,AGT0000170,CMP0000010,OUTBOUND,VND0000006,FAILED,558,Asia/Dubai,55009,False,1,1,1,1,1,0,account_master,BRW0009472,1,0,BRW0003636,1,2026-04-09 08:36:37
CALL0055010,ACC0022263,2026-03-14 09:22:34,AGT0000869,CMP0000077,OUTBOUND,VND0000013,BUSY,386,Asia/Dubai,55010,False,1,1,1,1,1,0,account_master,BRW0006576,1,0,BRW0008878,1,2026-03-14 05:22:34
CALL0055011,ACC0025686,2026-02-02 10:53:08,AGT0000353,CMP0000090,OUTBOUND,VND0000006,ANSWERED,107,UTC,55011,False,1,1,1,1,1,0,account_master,BRW0004769,1,0,BRW0008033,1,2026-02-02 10:53:08
CALL0055012,ACC0023242,2026-02-01 02:39:59,AGT0000247,CMP0000089,INBOUND,VND0000003,VOICEMAIL,797,UTC,55012,False,1,1,1,1,1,0,account_master,BRW0005841,1,0,BRW0001058,1,2026-02-01 02:39:59
CALL0055013,ACC0013646,2026-06-20 03:48:54,AGT0000504,CMP0000056,OUTBOUND,VND0000011,NO_ANSWER,318,Asia/Dubai,55013,False,1,1,1,1,1,0,account_master,BRW0001258,1,0,BRW0010795,1,2026-06-19 23:48:54
CALL0055014,ACC0023876,2026-04-21 10:57:53,AGT0000904,CMP0000103,OUTBOUND,VND0000010,VOICEMAIL,354,UTC,55014,False,1,1,1,1,1,0,account_master,BRW0009354,1,0,BRW0005176,1,2026-04-21 10:57:53
CALL0055015,ACC0017310,2026-03-16 02:17:12,AGT0000723,CMP0000062,OUTBOUND,VND0000005,BUSY,629,Asia/Dubai,55015,False,1,1,1,1,1,0,account_master,BRW0005222,1,0,BRW0008426,1,2026-03-15 22:17:12
CALL0055016,ACC0006274,2026-01-07 17:05:53,AGT0000205,CMP0000045,OUTBOUND,VND0000013,ANSWERED,612,Asia/Kolkata,55016,False,1,1,1,1,1,0,account_master,BRW0011046,1,0,BRW0002689,1,2026-01-07 11:35:53
CALL0055017,ACC0016363,2026-04-19 15:11:50,AGT0000779,CMP0000004,OUTBOUND,VND0000009,NO_ANSWER,178,Asia/Kolkata,55017,False,1,1,1,1,1,0,account_master,BRW0005429,1,0,BRW0010460,1,2026-04-19 09:41:50
CALL0055018,ACC0010362,2026-02-18 20:52:59,AGT0000139,CMP0000082,INBOUND,VND0000013,ANSWERED,372,Asia/Dubai,55018,False,1,1,1,1,1,0,account_master,BRW0001939,1,0,BRW0003685,1,2026-02-18 16:52:59
CALL0055019,ACC0017072,2026-01-30 21:56:20,AGT0000246,CMP0000077,OUTBOUND,VND0000008,ANSWERED,448,Asia/Kolkata,55019,False,1,1,1,1,1,0,account_master,BRW0003135,1,0,BRW0002438,1,2026-01-30 16:26:20
CALL0055020,ACC0024348,2026-04-23 16:41:42,AGT0000380,CMP0000009,OUTBOUND,VND0000003,NO_ANSWER,455,Asia/Kolkata,55020,False,1,1,1,1,1,0,account_master,BRW0002807,1,0,BRW0011522,1,2026-04-23 11:11:42
CALL0055021,ACC0011850,2026-06-01 23:31:55,AGT0000188,CMP0000036,OUTBOUND,VND0000011,ANSWERED,64,UTC,55021,False,1,1,1,1,1,0,account_master,BRW0007506,1,0,BRW0002853,1,2026-06-01 23:31:55
CALL0055022,ACC0024631,2026-02-14 01:48:25,AGT0000492,CMP0000061,OUTBOUND,VND0000014,FAILED,643,Asia/Dubai,55022,False,1,1,1,1,1,0,account_master,BRW0011617,1,0,BRW0008764,1,2026-02-13 21:48:25
CALL0055023,ACC0020043,2026-05-01 14:18:56,AGT0000438,CMP0000066,OUTBOUND,VND0000013,VOICEMAIL,216,Asia/Kolkata,55023,False,1,1,1,1,1,0,account_master,BRW0008363,1,0,BRW0000159,1,2026-05-01 08:48:56
CALL0055024,ACC0023766,2026-04-24 03:34:34,AGT0000311,CMP0000049,OUTBOUND,VND0000012,NO_ANSWER,146,Asia/Dubai,55024,False,1,1,1,1,1,0,account_master,BRW0003467,1,0,BRW0007627,1,2026-04-23 23:34:34
CALL0055025,ACC0010171,2026-06-11 07:16:54,AGT0000413,CMP0000075,OUTBOUND,VND0000014,NO_ANSWER,214,Asia/Kolkata,55025,False,1,1,1,1,1,0,account_master,BRW0006046,1,0,BRW0011740,1,2026-06-11 01:46:54
CALL0055026,ACC0001605,2026-01-20 11:42:01,AGT0000201,CMP0000044,OUTBOUND,VND0000010,ANSWERED,437,Asia/Kolkata,55026,False,1,1,1,1,1,0,account_master,BRW0007884,1,0,BRW0004292,1,2026-01-20 06:12:01
CALL0055027,ACC0002899,2026-02-04 16:48:52,AGT0000028,CMP0000044,OUTBOUND,VND0000005,VOICEMAIL,119,Asia/Dubai,55027,False,1,1,1,1,1,0,account_master,BRW0007747,1,0,BRW0009588,1,2026-02-04 12:48:52
CALL0055028,ACC0017953,2026-08-06 13:11:01,AGT0000713,CMP0000047,OUTBOUND,VND0000011,FAILED,219,Asia/Kolkata,55028,False,1,1,1,1,1,0,account_master,BRW0003950,1,0,BRW0011666,1,2026-08-06 07:41:01
CALL0055029,ACC0018333,2026-02-07 22:19:38,AGT0000695,CMP0000034,OUTBOUND,VND0000011,ANSWERED,514,UTC,55029,False,1,1,1,1,1,0,account_master,BRW0011380,1,0,BRW0009785,1,2026-02-07 22:19:38
CALL0055030,ACC0021969,2026-03-06 03:00:15,AGT0000731,CMP0000051,OUTBOUND,VND0000012,FAILED,320,Asia/Dubai,55030,False,1,1,1,1,1,0,account_master,BRW0010156,1,0,BRW0001762,1,2026-03-05 23:00:15
CALL0055031,ACC0010846,2026-01-24 06:24:46,AGT0000922,CMP0000089,OUTBOUND,VND0000001,FAILED,211,UTC,55031,False,1,1,1,1,1,0,account_master,BRW0009890,1,0,BRW0000209,1,2026-01-24 06:24:46
CALL0055032,ACC0010401,2026-04-28 05:49:04,AGT0000454,CMP0000056,OUTBOUND,VND0000002,BUSY,264,UTC,55032,False,1,1,1,1,1,0,account_master,BRW0008472,1,0,BRW0010036,1,2026-04-28 05:49:04
CALL0055033,ACC0002104,2026-05-17 12:58:28,AGT0000696,CMP0000080,OUTBOUND,VND0000010,VOICEMAIL,339,Asia/Kolkata,55033,False,1,1,1,1,1,0,account_master,BRW0011273,1,0,BRW0007850,1,2026-05-17 07:28:28
CALL0055034,ACC0023983,2026-05-28 08:51:06,AGT0000553,CMP0000119,OUTBOUND,VND0000010,NO_ANSWER,177,UTC,55034,False,1,1,1,1,1,0,account_master,BRW0004486,1,0,BRW0000579,1,2026-05-28 08:51:06
CALL0055035,ACC0025176,2026-06-19 06:12:36,AGT0000278,CMP0000005,OUTBOUND,VND0000008,BUSY,671,UTC,55035,False,1,1,1,1,1,0,account_master,BRW0011689,1,0,BRW0004196,1,2026-06-19 06:12:36
CALL0055036,ACC0022900,2026-06-26 01:24:00,AGT0000091,CMP0000003,OUTBOUND,VND0000001,ANSWERED,435,Asia/Dubai,55036,False,1,1,1,1,1,0,account_master,BRW0002217,1,0,BRW0010300,1,2026-06-25 21:24:00
CALL0055037,ACC0008678,2026-07-28 15:51:43,AGT0000040,CMP0000076,OUTBOUND,VND0000008,NO_ANSWER,369,UTC,55037,False,1,1,1,1,1,0,account_master,BRW0003773,1,0,BRW0003415,1,2026-07-28 15:51:43
CALL0055038,ACC0015055,2026-03-13 08:07:09,AGT0000549,CMP0000093,OUTBOUND,VND0000011,VOICEMAIL,428,UTC,55038,False,1,1,1,1,1,0,account_master,BRW0002925,1,0,BRW0004310,1,2026-03-13 08:07:09
CALL0055039,ACC0025048,2026-02-04 21:25:50,AGT0000511,CMP0000016,OUTBOUND,VND0000009,BUSY,626,Asia/Kolkata,55039,False,1,1,1,1,1,0,account_master,BRW0006087,1,0,BRW0009462,1,2026-02-04 15:55:50
CALL0055040,ACC0002167,2026-05-05 11:48:36,AGT0000382,CMP0000070,OUTBOUND,VND0000012,ANSWERED,26,Asia/Dubai,55040,False,1,1,1,1,1,0,account_master,BRW0011790,1,0,BRW0008270,1,2026-05-05 07:48:36
CALL0055041,ACC0017898,2026-04-17 06:01:28,AGT0000443,CMP0000115,OUTBOUND,VND0000003,ANSWERED,515,Asia/Kolkata,55041,False,1,1,1,1,1,0,account_master,BRW0000181,1,0,BRW0006479,1,2026-04-17 00:31:28
CALL0055042,ACC0011709,2026-04-28 13:59:55,AGT0000369,CMP0000058,OUTBOUND,VND0000002,BUSY,158,UTC,55042,False,1,1,1,1,1,0,account_master,BRW0007414,1,0,BRW0006560,1,2026-04-28 13:59:55
CALL0055043,ACC0003994,2026-04-03 01:45:09,AGT0000370,CMP0000038,OUTBOUND,VND0000010,ANSWERED,572,UTC,55043,False,1,1,1,1,1,0,account_master,BRW0001675,1,0,BRW0004345,1,2026-04-03 01:45:09
CALL0055044,ACC0008154,2026-06-24 05:21:49,AGT0000069,CMP0000006,INBOUND,VND0000011,FAILED,476,Asia/Kolkata,55044,False,1,1,1,1,1,0,account_master,BRW0009870,1,0,BRW0000199,1,2026-06-23 23:51:49
CALL0055045,ACC0024451,2026-05-20 15:10:30,AGT0000160,CMP0000076,INBOUND,VND0000001,BUSY,554,Asia/Dubai,55045,False,1,1,1,1,1,0,account_master,BRW0007374,1,0,BRW0001050,1,2026-05-20 11:10:30
CALL0055046,ACC0028360,2026-02-11 03:42:54,AGT0000007,CMP0000016,OUTBOUND,VND0000004,VOICEMAIL,836,UTC,55046,False,1,1,1,1,1,0,account_master,BRW0003389,1,0,BRW0010588,1,2026-02-11 03:42:54
CALL0055047,ACC0010462,2026-08-06 22:09:36,AGT0000659,CMP0000077,OUTBOUND,VND0000002,VOICEMAIL,602,UTC,55047,False,1,1,1,1,1,0,account_master,BRW0004548,1,0,BRW0005301,1,2026-08-06 22:09:36
CALL0055048,ACC0010809,2026-03-10 23:30:21,AGT0000966,CMP0000022,OUTBOUND,VND0000014,NO_ANSWER,474,Asia/Dubai,55048,False,1,1,1,1,1,0,account_master,BRW0002367,1,0,BRW0001459,1,2026-03-10 19:30:21
CALL0055049,ACC0024099,2026-07-03 07:10:27,AGT0000312,CMP0000038,OUTBOUND,VND0000009,BUSY,338,Asia/Dubai,55049,False,1,1,1,1,1,0,account_master,BRW0008867,1,0,BRW0007014,1,2026-07-03 03:10:27
CALL0055050,ACC0023581,2026-05-03 23:03:26,AGT0000051,CMP0000083,OUTBOUND,VND0000001,BUSY,415,Asia/Kolkata,55050,False,1,1,1,1,1,0,account_master,BRW0005419,1,0,BRW0007022,1,2026-05-03 17:33:26
CALL0055051,ACC0004744,2026-06-30 18:55:02,AGT0000464,CMP0000039,OUTBOUND,VND0000009,VOICEMAIL,107,Asia/Dubai,55051,False,1,1,1,1,1,0,account_master,BRW0003623,1,0,BRW0007941,1,2026-06-30 14:55:02
CALL0055052,ACC0011163,2026-01-08 07:00:18,AGT0000946,CMP0000108,OUTBOUND,VND0000010,BUSY,524,UTC,55052,False,1,1,1,1,1,0,account_master,BRW0003911,1,0,BRW0010182,1,2026-01-08 07:00:18
CALL0055053,ACC0021784,2026-04-26 19:18:39,AGT0000076,CMP0000057,OUTBOUND,VND0000003,FAILED,28,Asia/Kolkata,55053,False,1,1,1,1,1,0,account_master,BRW0011144,1,0,BRW0011963,1,2026-04-26 13:48:39
CALL0055054,ACC0012541,2026-04-08 19:24:59,AGT0000283,CMP0000096,OUTBOUND,VND0000006,BUSY,895,UTC,55054,False,1,1,1,1,1,0,account_master,BRW0005784,1,0,BRW0001876,1,2026-04-08 19:24:59
CALL0055055,ACC0015268,2026-03-02 20:41:43,AGT0000673,CMP0000048,OUTBOUND,VND0000008,VOICEMAIL,595,Asia/Kolkata,55055,False,1,1,1,1,1,0,account_master,BRW0006197,1,0,BRW0001117,1,2026-03-02 15:11:43
CALL0055056,ACC0019963,2026-05-30 13:00:17,AGT0000586,CMP0000007,OUTBOUND,VND0000014,BUSY,231,UTC,55056,False,1,1,1,1,1,0,account_master,BRW0008200,1,0,BRW0002082,1,2026-05-30 13:00:17
CALL0055057,ACC0019465,2026-04-17 06:39:41,AGT0000715,CMP0000106,OUTBOUND,VND0000007,BUSY,586,UTC,55057,False,1,1,1,1,1,0,account_master,BRW0011513,1,0,BRW0010621,1,2026-04-17 06:39:41
CALL0055058,ACC0019165,2026-03-31 13:38:38,AGT0000222,CMP0000029,OUTBOUND,VND0000008,BUSY,537,Asia/Dubai,55058,False,1,1,1,1,1,0,account_master,BRW0003203,1,0,BRW0008740,1,2026-03-31 09:38:38
CALL0055059,ACC0000508,2026-02-26 12:03:25,AGT0000852,CMP0000087,INBOUND,VND0000005,BUSY,780,Asia/Dubai,55059,False,1,1,1,1,1,0,account_master,BRW0008009,1,0,BRW0005092,1,2026-02-26 08:03:25
CALL0055060,ACC0011233,2026-01-31 08:42:50,AGT0000491,CMP0000028,OUTBOUND,VND0000008,VOICEMAIL,247,UTC,55060,False,1,1,1,1,1,0,account_master,BRW0002284,1,0,BRW0005632,1,2026-01-31 08:42:50
CALL0055061,ACC0029531,2026-02-28 22:26:37,AGT0000078,CMP0000006,OUTBOUND,VND0000006,ANSWERED,494,Asia/Dubai,55061,False,1,1,1,1,1,0,account_master,BRW0006361,1,0,BRW0001625,1,2026-02-28 18:26:37
CALL0055062,ACC0001716,2026-03-17 13:26:08,AGT0000290,CMP0000100,OUTBOUND,VND0000007,VOICEMAIL,270,Asia/Kolkata,55062,False,1,1,1,1,1,0,account_master,BRW0008757,1,0,BRW0005883,1,2026-03-17 07:56:08
CALL0055063,ACC0028772,2026-03-15 04:12:20,AGT0000949,CMP0000047,INBOUND,VND0000011,ANSWERED,617,Asia/Dubai,55063,False,1,1,1,1,1,0,account_master,BRW0006389,1,0,BRW0002972,1,2026-03-15 00:12:20
CALL0055064,ACC0026212,2026-07-28 19:55:14,AGT0000242,CMP0000081,OUTBOUND,VND0000007,NO_ANSWER,785,UTC,55064,False,1,1,1,1,1,0,account_master,BRW0003461,1,0,BRW0007102,1,2026-07-28 19:55:14
CALL0055065,ACC0016735,2026-04-10 17:36:43,AGT0000589,CMP0000015,OUTBOUND,VND0000002,VOICEMAIL,516,Asia/Kolkata,55065,False,1,1,1,1,1,0,account_master,BRW0010554,1,0,BRW0007544,1,2026-04-10 12:06:43
CALL0055066,ACC0007864,2026-01-22 21:29:19,AGT0000779,CMP0000010,OUTBOUND,VND0000002,FAILED,373,Asia/Dubai,55066,False,1,1,1,1,1,0,account_master,BRW0011836,1,0,BRW0008647,1,2026-01-22 17:29:19
CALL0055067,ACC0017760,2026-06-04 06:34:58,AGT0000044,CMP0000027,OUTBOUND,VND0000004,VOICEMAIL,596,Asia/Dubai,55067,False,1,1,1,1,1,0,account_master,BRW0010932,1,0,BRW0008250,1,2026-06-04 02:34:58
CALL0055068,ACC0007540,2026-04-25 23:19:04,AGT0000545,CMP0000026,OUTBOUND,VND0000014,ANSWERED,889,UTC,55068,False,1,1,1,1,1,0,account_master,BRW0005571,1,0,BRW0010050,1,2026-04-25 23:19:04
CALL0055069,ACC0017019,2026-04-24 03:41:26,AGT0000839,CMP0000050,OUTBOUND,VND0000002,FAILED,743,Asia/Dubai,55069,False,1,1,1,1,1,0,account_master,BRW0003046,1,0,BRW0001012,1,2026-04-23 23:41:26
CALL0055070,ACC0013496,2026-05-04 15:02:58,AGT0000416,CMP0000079,OUTBOUND,VND0000015,FAILED,720,Asia/Kolkata,55070,False,1,1,1,1,1,0,account_master,BRW0009687,1,0,BRW0008680,1,2026-05-04 09:32:58
CALL0055071,ACC0014990,2026-05-02 22:46:45,AGT0000073,CMP0000105,OUTBOUND,VND0000006,VOICEMAIL,619,Asia/Dubai,55071,False,1,1,1,1,1,0,account_master,BRW0000678,1,0,BRW0002431,1,2026-05-02 18:46:45
CALL0055072,ACC0012274,2026-05-16 04:18:57,AGT0000914,CMP0000112,OUTBOUND,VND0000012,FAILED,357,Asia/Kolkata,55072,False,1,1,1,1,1,0,account_master,BRW0004371,1,0,BRW0004852,1,2026-05-15 22:48:57
CALL0055073,ACC0009751,2026-02-04 12:10:36,AGT0000931,CMP0000092,OUTBOUND,VND0000015,ANSWERED,413,Asia/Kolkata,55073,False,1,1,1,1,1,0,account_master,BRW0007781,1,0,BRW0003838,1,2026-02-04 06:40:36
CALL0055074,ACC0008312,2026-03-24 15:14:17,AGT0000062,CMP0000035,INBOUND,VND0000010,FAILED,172,UTC,55074,False,1,1,1,1,1,0,account_master,BRW0006525,1,0,BRW0002824,1,2026-03-24 15:14:17
CALL0055075,ACC0025958,2026-01-20 17:12:17,AGT0000251,CMP0000028,OUTBOUND,VND0000002,FAILED,394,UTC,55075,False,1,1,1,1,1,0,account_master,BRW0009088,1,0,BRW0001336,1,2026-01-20 17:12:17
CALL0055076,ACC0000054,2026-04-20 03:05:39,AGT0000936,CMP0000017,OUTBOUND,VND0000003,BUSY,348,Asia/Dubai,55076,False,1,1,1,1,1,0,account_master,BRW0007506,1,0,BRW0001804,1,2026-04-19 23:05:39
CALL0055077,ACC0007901,2026-05-07 04:41:20,AGT0000647,CMP0000063,OUTBOUND,VND0000004,FAILED,191,Asia/Kolkata,55077,False,1,1,1,1,1,0,account_master,BRW0004299,1,0,BRW0001806,1,2026-05-06 23:11:20
CALL0055078,ACC0029274,2026-06-10 01:05:40,AGT0000156,CMP0000083,OUTBOUND,VND0000005,VOICEMAIL,277,Asia/Kolkata,55078,False,1,1,1,1,1,0,account_master,BRW0003798,1,0,BRW0003577,1,2026-06-09 19:35:40
CALL0055079,ACC0027018,2026-05-24 05:29:44,AGT0000065,CMP0000003,OUTBOUND,VND0000010,BUSY,419,UTC,55079,False,1,1,1,1,1,0,account_master,BRW0004803,1,0,BRW0008366,1,2026-05-24 05:29:44
CALL0055080,ACC0025750,2026-05-01 20:27:31,AGT0000554,CMP0000059,OUTBOUND,VND0000013,FAILED,807,Asia/Kolkata,55080,False,1,1,1,1,1,0,account_master,BRW0001444,1,0,BRW0006294,1,2026-05-01 14:57:31
CALL0055081,ACC0012839,2026-01-07 10:09:09,AGT0000381,CMP0000021,OUTBOUND,VND0000001,VOICEMAIL,477,Asia/Kolkata,55081,False,1,1,1,1,1,0,account_master,BRW0010522,1,0,BRW0009271,1,2026-01-07 04:39:09
CALL0055082,ACC0000270,2026-03-28 22:47:56,AGT0000616,CMP0000037,OUTBOUND,VND0000011,VOICEMAIL,613,Asia/Kolkata,55082,False,1,1,1,1,1,0,account_master,BRW0001742,1,0,BRW0005222,1,2026-03-28 17:17:56
CALL0055083,ACC0007449,2026-07-28 17:51:00,AGT0000487,CMP0000093,OUTBOUND,VND0000010,VOICEMAIL,28,Asia/Kolkata,55083,False,1,1,1,1,1,0,account_master,BRW0010486,1,0,BRW0011922,1,2026-07-28 12:21:00
CALL0055084,ACC0021093,2026-02-09 22:52:13,AGT0000333,CMP0000108,OUTBOUND,VND0000015,ANSWERED,28,UTC,55084,False,1,1,1,1,1,0,account_master,BRW0004442,1,0,BRW0000226,1,2026-02-09 22:52:13
CALL0055085,ACC0009548,2026-08-01 07:54:06,AGT0000435,CMP0000033,OUTBOUND,VND0000005,NO_ANSWER,885,Asia/Kolkata,55085,False,1,1,1,1,1,0,account_master,BRW0010344,1,0,BRW0000534,1,2026-08-01 02:24:06
CALL0055086,ACC0022060,2026-01-18 14:39:32,AGT0000289,CMP0000059,INBOUND,VND0000010,FAILED,756,UTC,55086,False,1,1,1,1,1,0,account_master,BRW0005646,1,0,BRW0010130,1,2026-01-18 14:39:32
CALL0055087,ACC0020193,2026-01-07 13:36:42,AGT0000892,CMP0000025,OUTBOUND,VND0000005,NO_ANSWER,104,UTC,55087,False,1,1,1,1,1,0,account_master,BRW0009752,1,0,BRW0005841,1,2026-01-07 13:36:42
CALL0055088,ACC0000851,2026-01-20 04:00:48,AGT0000362,CMP0000115,OUTBOUND,VND0000013,FAILED,208,UTC,55088,False,1,1,1,1,1,0,account_master,BRW0004839,1,0,BRW0001187,1,2026-01-20 04:00:48
CALL0055089,ACC0021400,2026-03-26 02:17:14,AGT0000276,CMP0000069,OUTBOUND,VND0000005,BUSY,83,Asia/Kolkata,55089,False,1,1,1,1,1,0,account_master,BRW0010865,1,0,BRW0004550,1,2026-03-25 20:47:14
CALL0055090,ACC0022984,2026-05-15 09:16:31,AGT0000929,CMP0000003,OUTBOUND,VND0000005,FAILED,195,Asia/Kolkata,55090,False,1,1,1,1,1,0,account_master,BRW0007116,1,0,BRW0000835,1,2026-05-15 03:46:31
CALL0055091,ACC0010075,2026-06-03 23:36:14,AGT0000751,CMP0000087,OUTBOUND,VND0000002,BUSY,195,Asia/Kolkata,55091,False,1,1,1,1,1,0,account_master,BRW0006934,1,0,BRW0010927,1,2026-06-03 18:06:14
CALL0055092,ACC0000034,2026-04-07 02:47:46,AGT0000928,CMP0000080,OUTBOUND,VND0000013,ANSWERED,4,UTC,55092,False,1,1,1,1,1,0,account_master,BRW0005128,1,0,BRW0002814,1,2026-04-07 02:47:46
CALL0055093,ACC0005880,2026-07-11 22:29:43,AGT0000386,CMP0000030,OUTBOUND,VND0000005,ANSWERED,383,Asia/Kolkata,55093,False,1,1,1,1,1,0,account_master,BRW0000189,1,0,BRW0002309,1,2026-07-11 16:59:43
CALL0055094,ACC0002165,2026-06-24 13:49:35,AGT0000762,CMP0000009,OUTBOUND,VND0000007,NO_ANSWER,207,Asia/Kolkata,55094,False,1,1,1,1,1,0,account_master,BRW0001875,1,0,BRW0001689,1,2026-06-24 08:19:35
CALL0055095,ACC0012280,2026-07-02 00:47:05,AGT0000639,CMP0000010,OUTBOUND,VND0000004,NO_ANSWER,90,UTC,55095,False,1,1,1,1,1,0,account_master,BRW0008641,1,0,BRW0002527,1,2026-07-02 00:47:05
CALL0055096,ACC0015204,2026-02-01 15:17:04,AGT0000840,CMP0000052,OUTBOUND,VND0000011,BUSY,123,UTC,55096,False,1,1,1,1,1,0,account_master,BRW0010919,1,0,BRW0005832,1,2026-02-01 15:17:04
CALL0055097,ACC0009691,2026-01-04 10:22:40,AGT0000227,CMP0000015,OUTBOUND,VND0000004,BUSY,397,Asia/Dubai,55097,False,1,1,1,1,1,0,account_master,BRW0002673,1,0,BRW0011037,1,2026-01-04 06:22:40
CALL0055098,ACC0002849,2026-02-28 21:19:41,AGT0000746,CMP0000114,OUTBOUND,VND0000005,BUSY,886,Asia/Dubai,55098,False,1,1,1,1,1,0,account_master,BRW0010708,1,0,BRW0001629,1,2026-02-28 17:19:41
CALL0055099,ACC0021699,2026-07-28 16:06:45,AGT0000936,CMP0000105,OUTBOUND,VND0000001,FAILED,838,Asia/Kolkata,55099,False,1,1,1,1,1,0,account_master,BRW0004913,1,0,BRW0007594,1,2026-07-28 10:36:45
CALL0055100,ACC0016011,2026-04-10 21:22:15,AGT0000409,CMP0000096,OUTBOUND,VND0000006,NO_ANSWER,71,Asia/Kolkata,55100,False,1,1,1,1,1,0,account_master,BRW0005888,1,0,BRW0008317,1,2026-04-10 15:52:15
CALL0055101,ACC0025097,2026-05-24 17:10:13,AGT0000691,CMP0000104,OUTBOUND,VND0000009,BUSY,529,Asia/Dubai,55101,False,1,1,1,1,1,0,account_master,BRW0007973,1,0,BRW0010838,1,2026-05-24 13:10:13
